catalog_row_id	paper_id	experiment_id	condition_id	replicate_id	batch_id	sample_timepoint_id	archive_sample_id	perturbation_id	accession_record_id	file_id	paper_title	doi	own_data_status	biological_sample_origin_status	library_origin_status	sequencing_generation_status	analysis_usage_status	species_scientific	cell_line_or_tissue	sample_name_original	assay_type	detection_target	synchronization_method	time_zero_definition	sampling_time	sampling_time_unit	cell_cycle_phase	phase_evidence_type	perturbation_type	direct_target	expected_effect	observed_validation	gsm_accession	biosample_accession	sra_sample_accession	experiment_accession	run_accession	download_url	file_size_bytes	md5	online_verification_status	evidence_ids	notes
CAT-P0011-000110-F1	P0011	EX-P0011-001	C-P0011-110	R-P0011-110	B-P0011-110	ST-P0011-110	AS-P0011-110	NA	AC-P0011-110-001	RF-P0011-SRR12623469-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	112_Wapl-C6_24h_TTseq_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775371	SAMN16099979	SRS7349616	SRX9106200	SRR12623469	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/069/SRR12623469/SRR12623469_1.fastq.gz	1020940909	a1208d337ca5cd44721ebe8777a8ef29	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000110-F2	P0011	EX-P0011-001	C-P0011-110	R-P0011-110	B-P0011-110	ST-P0011-110	AS-P0011-110	NA	AC-P0011-110-001	RF-P0011-SRR12623469-2	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	112_Wapl-C6_24h_TTseq_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775371	SAMN16099979	SRS7349616	SRX9106200	SRR12623469	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/069/SRR12623469/SRR12623469_2.fastq.gz	860940772	51692406c2894dd7c48818c0b1e63b45	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000111-F1	P0011	EX-P0011-001	C-P0011-111	R-P0011-111	B-P0011-111	ST-P0011-111	AS-P0011-111	NA	AC-P0011-111-001	RF-P0011-SRR12623470-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	113_SOX2-FKBP_0h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775372	SAMN16100016	SRS7349618	SRX9106201	SRR12623470	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/070/SRR12623470/SRR12623470_1.fastq.gz	1224803109	f90778701a80734a97c59f3d93788f79	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000111-F2	P0011	EX-P0011-001	C-P0011-111	R-P0011-111	B-P0011-111	ST-P0011-111	AS-P0011-111	NA	AC-P0011-111-001	RF-P0011-SRR12623470-2	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	113_SOX2-FKBP_0h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775372	SAMN16100016	SRS7349618	SRX9106201	SRR12623470	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/070/SRR12623470/SRR12623470_2.fastq.gz	1162312460	f316d6696efcdcccc413d68489ca3aad	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000112-F1	P0011	EX-P0011-001	C-P0011-112	R-P0011-112	B-P0011-112	ST-P0011-112	AS-P0011-112	NA	AC-P0011-112-001	RF-P0011-SRR12623471-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	114_SOX2-FKBP_24h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775373	SAMN16100015	SRS7349619	SRX9106202	SRR12623471	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/071/SRR12623471/SRR12623471_1.fastq.gz	1587876092	c2c03f930be1a970bc8cde503d0647ad	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000112-F2	P0011	EX-P0011-001	C-P0011-112	R-P0011-112	B-P0011-112	ST-P0011-112	AS-P0011-112	NA	AC-P0011-112-001	RF-P0011-SRR12623471-2	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	114_SOX2-FKBP_24h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775373	SAMN16100015	SRS7349619	SRX9106202	SRR12623471	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/071/SRR12623471/SRR12623471_2.fastq.gz	1570596593	3e62a5dc18fc9019e2cab1561a3adac4	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000113-F1	P0011	EX-P0011-001	C-P0011-113	R-P0011-113	B-P0011-113	ST-P0011-113	AS-P0011-113	NA	AC-P0011-113-001	RF-P0011-SRR12623472-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	V6.5	115_OCT4-FKBP_0h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775374	SAMN16100014	SRS7349621	SRX9106203	SRR12623472	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/072/SRR12623472/SRR12623472_1.fastq.gz	1285673902	929f209cab346588bcc4b27225384ec5	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000113-F2	P0011	EX-P0011-001	C-P0011-113	R-P0011-113	B-P0011-113	ST-P0011-113	AS-P0011-113	NA	AC-P0011-113-001	RF-P0011-SRR12623472-2	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	V6.5	115_OCT4-FKBP_0h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775374	SAMN16100014	SRS7349621	SRX9106203	SRR12623472	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/072/SRR12623472/SRR12623472_2.fastq.gz	1238779140	233f52fb92a484d1cdffaf4d4c444f86	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000114-F1	P0011	EX-P0011-001	C-P0011-114	R-P0011-114	B-P0011-114	ST-P0011-114	AS-P0011-114	NA	AC-P0011-114-001	RF-P0011-SRR12623473-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	V6.5	116_OCT4-FKBP_24h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775375	SAMN16100013	SRS7349622	SRX9106204	SRR12623473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/073/SRR12623473/SRR12623473_1.fastq.gz	519906197	694d05318fb390125cff9f54239eec20	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000114-F2	P0011	EX-P0011-001	C-P0011-114	R-P0011-114	B-P0011-114	ST-P0011-114	AS-P0011-114	NA	AC-P0011-114-001	RF-P0011-SRR12623473-2	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	V6.5	116_OCT4-FKBP_24h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775375	SAMN16100013	SRS7349622	SRX9106204	SRR12623473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/073/SRR12623473/SRR12623473_2.fastq.gz	529771291	950cc8f464768735bb5494e51821a871	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000115-F1	P0011	EX-P0011-001	C-P0011-115	R-P0011-115	B-P0011-115	ST-P0011-115	AS-P0011-115	NA	AC-P0011-115-001	RF-P0011-SRR12623474-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	117_NANOG-FKBP_0h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775376	SAMN16100012	SRS7349620	SRX9106205	SRR12623474	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/074/SRR12623474/SRR12623474_1.fastq.gz	419067800	91c49233881c6f378185917b20ab8b2c	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000115-F2	P0011	EX-P0011-001	C-P0011-115	R-P0011-115	B-P0011-115	ST-P0011-115	AS-P0011-115	NA	AC-P0011-115-001	RF-P0011-SRR12623474-2	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	117_NANOG-FKBP_0h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775376	SAMN16100012	SRS7349620	SRX9106205	SRR12623474	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/074/SRR12623474/SRR12623474_2.fastq.gz	409871083	f1d0172cad751bfa07df855045e9d9ea	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000116-F1	P0011	EX-P0011-001	C-P0011-116	R-P0011-116	B-P0011-116	ST-P0011-116	AS-P0011-116	NA	AC-P0011-116-001	RF-P0011-SRR12623475-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	118_NANOG-FKBP_24h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775377	SAMN16100011	SRS7349623	SRX9106206	SRR12623475	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/075/SRR12623475/SRR12623475_1.fastq.gz	687325649	e98aa823dfef753998e79f3d632547f9	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000116-F2	P0011	EX-P0011-001	C-P0011-116	R-P0011-116	B-P0011-116	ST-P0011-116	AS-P0011-116	NA	AC-P0011-116-001	RF-P0011-SRR12623475-2	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	118_NANOG-FKBP_24h_ATAC	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775377	SAMN16100011	SRS7349623	SRX9106206	SRR12623475	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/075/SRR12623475/SRR12623475_2.fastq.gz	726078972	54bbc129a3841248b1c692ec5054aeb3	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000117-F1	P0011	EX-P0011-001	C-P0011-117	R-P0011-117	B-P0011-117	ST-P0011-117	AS-P0011-117	NA	AC-P0011-117-001	RF-P0011-SRR12623476-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	119_Wapl-C6_0h_4Cwashoff_Sik1promoter_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775378	SAMN16100010	SRS7349624	SRX9106207	SRR12623476	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/076/SRR12623476/SRR12623476.fastq.gz	8249948	66b556940e25c2518cfb22a2091547ec	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000118-F1	P0011	EX-P0011-001	C-P0011-118	R-P0011-118	B-P0011-118	ST-P0011-118	AS-P0011-118	NA	AC-P0011-118-001	RF-P0011-SRR12623477-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	120_Wapl-C6_0h_4Cwashoff_Sik1promoter_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775379	SAMN16100009	SRS7349625	SRX9106208	SRR12623477	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/077/SRR12623477/SRR12623477.fastq.gz	8778107	362e69fcba83e7439e6dd80b3263f1c2	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000119-F1	P0011	EX-P0011-001	C-P0011-119	R-P0011-119	B-P0011-119	ST-P0011-119	AS-P0011-119	NA	AC-P0011-119-001	RF-P0011-SRR12623478-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	121_Wapl-C6_24h_4Cwashoff_Sik1promoter_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775380	SAMN16100008	SRS7349626	SRX9106209	SRR12623478	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/078/SRR12623478/SRR12623478.fastq.gz	8955546	43422e65dcd1b0f456181af4b2008921	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000120-F1	P0011	EX-P0011-001	C-P0011-120	R-P0011-120	B-P0011-120	ST-P0011-120	AS-P0011-120	NA	AC-P0011-120-001	RF-P0011-SRR12623479-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	122_Wapl-C6_24h_4Cwashoff_Sik1promoter_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775381	SAMN16100007	SRS7349627	SRX9106210	SRR12623479	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/079/SRR12623479/SRR12623479.fastq.gz	8633788	d05f1c2282e7d4750eedbf9e144fb132	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000121-F1	P0011	EX-P0011-001	C-P0011-121	R-P0011-121	B-P0011-121	ST-P0011-121	AS-P0011-121	NA	AC-P0011-121-001	RF-P0011-SRR12623480-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	123_Wapl-C6_24on24off_4Cwashoff_Sik1promoter_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775382	SAMN16100006	SRS7349628	SRX9106211	SRR12623480	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/080/SRR12623480/SRR12623480.fastq.gz	5695406	1175d64888faa8a2165c002b69e74383	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000122-F1	P0011	EX-P0011-001	C-P0011-122	R-P0011-122	B-P0011-122	ST-P0011-122	AS-P0011-122	NA	AC-P0011-122-001	RF-P0011-SRR12623481-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	124_Wapl-C6_24on24off_4Cwashoff_Sik1promoter_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775383	SAMN16100005	SRS7349629	SRX9106212	SRR12623481	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/081/SRR12623481/SRR12623481.fastq.gz	8362531	9ce35fc2156cf697dba1094ef881dd6c	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000123-F1	P0011	EX-P0011-001	C-P0011-123	R-P0011-123	B-P0011-123	ST-P0011-123	AS-P0011-123	NA	AC-P0011-123-001	RF-P0011-SRR12623482-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	125_Wapl-C6_0h_4Cwashoff_Klf4SE_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775384	SAMN16100004	SRS7349630	SRX9106213	SRR12623482	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/082/SRR12623482/SRR12623482.fastq.gz	3497440	ff9de33cdeb6d72cd0e5925155763d48	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000124-F1	P0011	EX-P0011-001	C-P0011-124	R-P0011-124	B-P0011-124	ST-P0011-124	AS-P0011-124	NA	AC-P0011-124-001	RF-P0011-SRR12623483-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	126_Wapl-C6_0h_4Cwashoff_Klf4SE_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775385	SAMN16100003	SRS7349631	SRX9106214	SRR12623483	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/083/SRR12623483/SRR12623483.fastq.gz	3881728	053cbe5531cf77af7a80ffc1014376fb	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000125-F1	P0011	EX-P0011-001	C-P0011-125	R-P0011-125	B-P0011-125	ST-P0011-125	AS-P0011-125	NA	AC-P0011-125-001	RF-P0011-SRR12623484-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	127_Wapl-C6_24h_4Cwashoff_Klf4SE_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775386	SAMN16100002	SRS7349632	SRX9106215	SRR12623484	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/084/SRR12623484/SRR12623484.fastq.gz	4026769	769af4f61940ce4a9517c728556fc479	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000126-F1	P0011	EX-P0011-001	C-P0011-126	R-P0011-126	B-P0011-126	ST-P0011-126	AS-P0011-126	NA	AC-P0011-126-001	RF-P0011-SRR12623485-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	128_Wapl-C6_24h_4Cwashoff_Klf4SE_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775387	SAMN16100001	SRS7349633	SRX9106216	SRR12623485	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/085/SRR12623485/SRR12623485.fastq.gz	4137637	45b258b9f7acaccc053b4f557551c718	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000127-F1	P0011	EX-P0011-001	C-P0011-127	R-P0011-127	B-P0011-127	ST-P0011-127	AS-P0011-127	NA	AC-P0011-127-001	RF-P0011-SRR12623486-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	129_Wapl-C6_24on24off_4Cwashoff_Klf4SE_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775388	SAMN16100000	SRS7349634	SRX9106217	SRR12623486	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/086/SRR12623486/SRR12623486.fastq.gz	2820821	221dd9bec6a70bc77521532dda320a40	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000128-F1	P0011	EX-P0011-001	C-P0011-128	R-P0011-128	B-P0011-128	ST-P0011-128	AS-P0011-128	NA	AC-P0011-128-001	RF-P0011-SRR12623487-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	130_Wapl-C6_24on24off_4Cwashoff_Klf4SE_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM4775389	SAMN16099999	SRS7349635	SRX9106218	SRR12623487	ftp.sra.ebi.ac.uk/vol1/fastq/SRR126/087/SRR12623487/SRR12623487.fastq.gz	4208892	77109b9ff3d9b09788b9e88334bf8fd7	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
