catalog_row_id	paper_id	experiment_id	condition_id	replicate_id	batch_id	sample_timepoint_id	archive_sample_id	perturbation_id	accession_record_id	file_id	paper_title	doi	own_data_status	biological_sample_origin_status	library_origin_status	sequencing_generation_status	analysis_usage_status	species_scientific	cell_line_or_tissue	sample_name_original	assay_type	detection_target	synchronization_method	time_zero_definition	sampling_time	sampling_time_unit	cell_cycle_phase	phase_evidence_type	perturbation_type	direct_target	expected_effect	observed_validation	gsm_accession	biosample_accession	sra_sample_accession	experiment_accession	run_accession	download_url	file_size_bytes	md5	online_verification_status	evidence_ids	notes
CAT-P0006-000004-F2	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-004	RF-P0006-SRR5168121-2	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/001/SRR5168121/SRR5168121_1.fastq.gz	752753583	028fbd306cc3dab675135e74ef4471b8	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000004-F3	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-004	RF-P0006-SRR5168121-3	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/001/SRR5168121/SRR5168121_2.fastq.gz	766048980	a0c48ef2b8182389c31346f8a7e691bf	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000005-F1	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-005	RF-P0006-SRR5168122-1	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/002/SRR5168122/SRR5168122.fastq.gz	42791760	88ad4e7483c5926470a4c49463458903	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000005-F2	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-005	RF-P0006-SRR5168122-2	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/002/SRR5168122/SRR5168122_1.fastq.gz	755626389	a3fcce98638f1ec7e2c1d37b1b530d5e	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000005-F3	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-005	RF-P0006-SRR5168122-3	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/002/SRR5168122/SRR5168122_2.fastq.gz	770303696	365eaf0b252abd7bf879e940a8d3d61c	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000006-F1	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-006	RF-P0006-SRR5168123-1	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/003/SRR5168123/SRR5168123.fastq.gz	41371576	49763d6b08562b17cc0a2ee52623cbd2	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000006-F2	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-006	RF-P0006-SRR5168123-2	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/003/SRR5168123/SRR5168123_1.fastq.gz	740750917	5335111e62440a3f5acffa8bb2473ffb	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000006-F3	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-006	RF-P0006-SRR5168123-3	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168123	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/003/SRR5168123/SRR5168123_2.fastq.gz	753449791	cd2aadeff221a7fcd0ae433d52382132	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000007-F1	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-007	RF-P0006-SRR5168124-1	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/004/SRR5168124/SRR5168124.fastq.gz	45886982	5fb9c5648e680536ee2431b716545ce3	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000007-F2	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-007	RF-P0006-SRR5168124-2	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/004/SRR5168124/SRR5168124_1.fastq.gz	715208870	3a9a27ad2d05f4784c46ccdb3bae3fd7	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000007-F3	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-007	RF-P0006-SRR5168124-3	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/004/SRR5168124/SRR5168124_2.fastq.gz	743218206	d99b75d9e6dc790c318ad0be7fbf999f	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000008-F1	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-008	RF-P0006-SRR5168125-1	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/005/SRR5168125/SRR5168125.fastq.gz	40544165	2758f0dca8a61e29dc71ad95f1888dd6	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000008-F2	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-008	RF-P0006-SRR5168125-2	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/005/SRR5168125/SRR5168125_1.fastq.gz	748888272	61211282fe27d03bb014d0f2c3985629	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000008-F3	P0006	EX-P0006-001	C-P0006-001	R-P0006-001	B-P0006-001	ST-P0006-001	AS-P0006-001	NA	AC-P0006-001-008	RF-P0006-SRR5168125-3	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep1	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453279	SAMN06217804	SRS1915320	SRX2485040	SRR5168125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/005/SRR5168125/SRR5168125_2.fastq.gz	759382628	76e58086b3c80eb1ea89808e120511be	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000009-F1	P0006	EX-P0006-001	C-P0006-002	R-P0006-002	B-P0006-002	ST-P0006-002	AS-P0006-002	NA	AC-P0006-002-001	RF-P0006-SRR5168126-1	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep2	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453280	SAMN06217803	SRS1915321	SRX2485041	SRR5168126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/006/SRR5168126/SRR5168126.fastq.gz	38351020	ee3e9f87543e2e17fecbb4c1ca562c08	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000009-F2	P0006	EX-P0006-001	C-P0006-002	R-P0006-002	B-P0006-002	ST-P0006-002	AS-P0006-002	NA	AC-P0006-002-001	RF-P0006-SRR5168126-2	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep2	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453280	SAMN06217803	SRS1915321	SRX2485041	SRR5168126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/006/SRR5168126/SRR5168126_1.fastq.gz	656975334	36549a8392576f8faf26f178bcbc30c3	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000009-F3	P0006	EX-P0006-001	C-P0006-002	R-P0006-002	B-P0006-002	ST-P0006-002	AS-P0006-002	NA	AC-P0006-002-001	RF-P0006-SRR5168126-3	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep2	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453280	SAMN06217803	SRS1915321	SRX2485041	SRR5168126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/006/SRR5168126/SRR5168126_2.fastq.gz	661952879	5a35eea2497450f1d7bf5eb88eb8fbba	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000010-F1	P0006	EX-P0006-001	C-P0006-002	R-P0006-002	B-P0006-002	ST-P0006-002	AS-P0006-002	NA	AC-P0006-002-002	RF-P0006-SRR5168127-1	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep2	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453280	SAMN06217803	SRS1915321	SRX2485041	SRR5168127	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/007/SRR5168127/SRR5168127.fastq.gz	36737590	e2868ae6e7fdda3c7a91d26233f8c4cc	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000010-F2	P0006	EX-P0006-001	C-P0006-002	R-P0006-002	B-P0006-002	ST-P0006-002	AS-P0006-002	NA	AC-P0006-002-002	RF-P0006-SRR5168127-2	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep2	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453280	SAMN06217803	SRS1915321	SRX2485041	SRR5168127	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/007/SRR5168127/SRR5168127_1.fastq.gz	612940097	8c5812d6726e63fcffb7769c16f332a7	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000010-F3	P0006	EX-P0006-001	C-P0006-002	R-P0006-002	B-P0006-002	ST-P0006-002	AS-P0006-002	NA	AC-P0006-002-002	RF-P0006-SRR5168127-3	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep2	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453280	SAMN06217803	SRS1915321	SRX2485041	SRR5168127	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/007/SRR5168127/SRR5168127_2.fastq.gz	618795056	b024e10dd69c2333594a5fa691f1a371	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0006-000011-F1	P0006	EX-P0006-001	C-P0006-002	R-P0006-002	B-P0006-002	ST-P0006-002	AS-P0006-002	NA	AC-P0006-002-003	RF-P0006-SRR5168128-1	Two independent modes of chromatin organization revealed by cohesin removal	10.1038/nature24281	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	TCC_WT	HiC-TCC_WT_Rep2	ChIP-Seq|Hi-C|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2453280	SAMN06217803	SRS1915321	SRX2485041	SRR5168128	ftp.sra.ebi.ac.uk/vol1/fastq/SRR516/008/SRR5168128/SRR5168128.fastq.gz	36506551	6f0058e72dc300a6fa485a91d558fef6	verified_metadata_record	E-P0006-002|E-P0006-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
