catalog_row_id	paper_id	experiment_id	condition_id	replicate_id	batch_id	sample_timepoint_id	archive_sample_id	perturbation_id	accession_record_id	file_id	paper_title	doi	own_data_status	biological_sample_origin_status	library_origin_status	sequencing_generation_status	analysis_usage_status	species_scientific	cell_line_or_tissue	sample_name_original	assay_type	detection_target	synchronization_method	time_zero_definition	sampling_time	sampling_time_unit	cell_cycle_phase	phase_evidence_type	perturbation_type	direct_target	expected_effect	observed_validation	gsm_accession	biosample_accession	sra_sample_accession	experiment_accession	run_accession	download_url	file_size_bytes	md5	online_verification_status	evidence_ids	notes
CAT-P0008-000845	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0832	RF-P0008-SRR5938893-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938893	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5938893/SRR5938893_1.fastq.gz	176743995	72a9a66b052ac476ae2e5cc848fc3dc8	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000846	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0832	RF-P0008-SRR5938893-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938893	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5938893/SRR5938893_2.fastq.gz	175999691	3712d96d8964fb11c9edc6aaddaee4d5	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000847	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0833	RF-P0008-SRR5938894-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938894	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5938894/SRR5938894_1.fastq.gz	184879311	203153b7004fe055a56394c531df49d7	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000848	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0833	RF-P0008-SRR5938894-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938894	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5938894/SRR5938894_2.fastq.gz	181866163	21f49af3d7b8443eb06d41dda8c53d28	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000849	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0834	RF-P0008-SRR5938895-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938895	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5938895/SRR5938895_1.fastq.gz	182615116	a35e86f083e9cac933ac3d45ee54b3ae	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000850	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0834	RF-P0008-SRR5938895-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938895	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5938895/SRR5938895_2.fastq.gz	178108535	5646ac36af19b23b063b46550fa20ecc	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000851	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0835	RF-P0008-SRR5938896-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938896	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5938896/SRR5938896_1.fastq.gz	177111394	cad07a51e350c2ca3908a7a3e1731a26	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000852	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0835	RF-P0008-SRR5938896-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938896	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5938896/SRR5938896_2.fastq.gz	176324902	67536bd9e0011721c2b1dc182261becc	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000853	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0836	RF-P0008-SRR5938897-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938897	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5938897/SRR5938897_1.fastq.gz	181286134	f735ca85c5547d8316e40a546b6d6fd2	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000854	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0836	RF-P0008-SRR5938897-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938897	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5938897/SRR5938897_2.fastq.gz	179729868	787304b79dc6cf091a4d23213aba5899	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000855	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0837	RF-P0008-SRR5938898-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938898	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5938898/SRR5938898_1.fastq.gz	183656482	66e5a3f40eb53661026a430afef2a07c	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000856	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0837	RF-P0008-SRR5938898-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938898	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5938898/SRR5938898_2.fastq.gz	181488443	3a41aab8a6f659267c5e01d71ed21e56	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000857	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0838	RF-P0008-SRR5938899-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938899	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/009/SRR5938899/SRR5938899_1.fastq.gz	185505294	8ad4129c5f78a9def7337c21bfcaced6	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000858	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0838	RF-P0008-SRR5938899-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938899	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/009/SRR5938899/SRR5938899_2.fastq.gz	183043518	9f33db396648b6473c8c02f8e87842fd	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000859	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0839	RF-P0008-SRR5938900-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5938900/SRR5938900_1.fastq.gz	184309626	6639e0faac29e507b72ede8e0d5d774f	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000860	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0839	RF-P0008-SRR5938900-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5938900/SRR5938900_2.fastq.gz	179787740	1a61b9c565592782e227cc1aeea339dd	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000861	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0840	RF-P0008-SRR5938901-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938901	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5938901/SRR5938901_1.fastq.gz	170594372	bda32fb43746eef51ffc4b3e2ad358e8	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000862	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0840	RF-P0008-SRR5938901-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938901	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5938901/SRR5938901_2.fastq.gz	171058174	05465931d6273cae1eb4697dad4b4820	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000863	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0841	RF-P0008-SRR5938902-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938902	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5938902/SRR5938902_1.fastq.gz	174336430	296735ce90dd61a90779105952286bd0	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000864	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0841	RF-P0008-SRR5938902-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938902	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5938902/SRR5938902_2.fastq.gz	174609354	98161dbbe6f7caa99131ff3f099c53ad	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000865	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0842	RF-P0008-SRR5938903-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938903	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5938903/SRR5938903_1.fastq.gz	176037252	0c7d0d738d26a02be1682955e91355fc	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000866	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0842	RF-P0008-SRR5938903-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938903	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5938903/SRR5938903_2.fastq.gz	176150873	b6ea9171583145317fbb312ac4237c8d	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000867	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0843	RF-P0008-SRR5938904-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938904	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5938904/SRR5938904_1.fastq.gz	181072010	defa74a9dc600c1c35ea30cd0a7158e4	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000868	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0843	RF-P0008-SRR5938904-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938904	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5938904/SRR5938904_2.fastq.gz	181102600	ec06847bcac08c7f00fb352a9fbb116d	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000869	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0844	RF-P0008-SRR5938905-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938905	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5938905/SRR5938905_1.fastq.gz	178598973	3d66a5c254b81be4644dc9a29434f727	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000870	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0844	RF-P0008-SRR5938905-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938905	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5938905/SRR5938905_2.fastq.gz	177862758	7fa52c981594a26c3e58a1a23fddea67	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000871	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0845	RF-P0008-SRR5938906-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938906	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5938906/SRR5938906_1.fastq.gz	178560015	f1625e70ad89b1d01e03e90139daab4a	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000872	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0845	RF-P0008-SRR5938906-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938906	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5938906/SRR5938906_2.fastq.gz	177175643	182d61a7163ebc18c98a242ea5e0830f	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000873	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0846	RF-P0008-SRR5938907-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938907	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5938907/SRR5938907_1.fastq.gz	174440641	dd1a6d00a5588e061ca2c34158382ea8	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000874	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0846	RF-P0008-SRR5938907-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938907	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5938907/SRR5938907_2.fastq.gz	172472837	a5369ce25c64bf3800e405e1f019f835	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000875	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0847	RF-P0008-SRR5938908-1	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938908	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5938908/SRR5938908_1.fastq.gz	170387825	6e27cbb030b29d5937e3d285c4993ce5	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
CAT-P0008-000876	P0008	EX-P0008-001	C-P0008-GEO-013	R-P0008-GEO-013	B-P0008-GEO-013	ST-P0008-GEO-013	AS-P0008-013	NA	AC-P0008-0847	RF-P0008-SRR5938908-2	A pathway for mitotic chromosome formation	10.1126/science.aao6135	yes	study_generated	study_generated	UNRESOLVED	primary_analysis	Gallus gallus	DT40	20151009-0m-R1	Hi-C	NA	chemical-genetic CDK1as inhibition	1NM-PP1 washout	0	min	Prophase	author_stated	NA	NA	NA	NA	GSM2745851	SAMN07512641	SRS2434608	SRX3098304	SRR5938908	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5938908/SRR5938908_2.fastq.gz	169767331	f7b4d1e17c6ff186a611e3b9a876dd9a	verified	E-P0008-008|E-P0008-009|E-P0008-010	由规范实体离线确定性生成；一行一个FASTQ文件
