catalog_row_id	paper_id	experiment_id	condition_id	replicate_id	batch_id	sample_timepoint_id	archive_sample_id	perturbation_id	accession_record_id	file_id	paper_title	doi	own_data_status	biological_sample_origin_status	library_origin_status	sequencing_generation_status	analysis_usage_status	species_scientific	cell_line_or_tissue	sample_name_original	assay_type	detection_target	synchronization_method	time_zero_definition	sampling_time	sampling_time_unit	cell_cycle_phase	phase_evidence_type	perturbation_type	direct_target	expected_effect	observed_validation	gsm_accession	biosample_accession	sra_sample_accession	experiment_accession	run_accession	download_url	file_size_bytes	md5	online_verification_status	evidence_ids	notes
CAT-P0012-000074	P0012	EX-P0012-001	C-P0012-035	R-P0012-035	B-P0012-035	ST-P0012-035	AS-P0012-035	NA	AC-P0012-035-001	RF-P0012-SRR13858363-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133388	SAMN18140105	SRS8380807	SRX10239393	SRR13858363	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/063/SRR13858363/SRR13858363_2.fastq.gz	6010672019	93dae9f0633d3d39ee0b74004568f65a	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000075	P0012	EX-P0012-001	C-P0012-035	R-P0012-035	B-P0012-035	ST-P0012-035	AS-P0012-035	NA	AC-P0012-035-002	RF-P0012-SRR13858364-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133388	SAMN18140105	SRS8380807	SRX10239393	SRR13858364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/064/SRR13858364/SRR13858364_1.fastq.gz	4214240316	c0012e2317de214171be06e467ee523b	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000075	P0012	EX-P0012-001	C-P0012-035	R-P0012-035	B-P0012-035	ST-P0012-035	AS-P0012-035	NA	AC-P0012-035-002	RF-P0012-SRR13858364-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133388	SAMN18140105	SRS8380807	SRX10239393	SRR13858364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/064/SRR13858364/SRR13858364_2.fastq.gz	4434363672	4fdc31b35c5996f7d9cd8d20783b7fde	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000076	P0012	EX-P0012-001	C-P0012-035	R-P0012-035	B-P0012-035	ST-P0012-035	AS-P0012-035	NA	AC-P0012-035-003	RF-P0012-SRR15680647-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133388	SAMN18140105	SRS8380807	SRX10239393	SRR15680647	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/047/SRR15680647/SRR15680647_1.fastq.gz	4149899414	84ba0a222b5aa850d3d730cda7d64008	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000076	P0012	EX-P0012-001	C-P0012-035	R-P0012-035	B-P0012-035	ST-P0012-035	AS-P0012-035	NA	AC-P0012-035-003	RF-P0012-SRR15680647-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133388	SAMN18140105	SRS8380807	SRX10239393	SRR15680647	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/047/SRR15680647/SRR15680647_2.fastq.gz	4354377502	fcad5151d658490d043b71049f35530f	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000077	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-001	RF-P0012-SRR13858365-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR13858365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/065/SRR13858365/SRR13858365_1.fastq.gz	2617188624	60813d8b6d18aa260d73a86a29a9a6a5	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000077	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-001	RF-P0012-SRR13858365-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR13858365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/065/SRR13858365/SRR13858365_2.fastq.gz	2707669671	82d8a0aebac40443abe3f3674f3f0dcf	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000078	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-002	RF-P0012-SRR13858366-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR13858366	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/066/SRR13858366/SRR13858366_1.fastq.gz	2811973525	0f6027ffe9c82419d2ebf6ed1c474da5	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000078	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-002	RF-P0012-SRR13858366-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR13858366	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/066/SRR13858366/SRR13858366_2.fastq.gz	2903747555	a0f56ad5a1e904e97b47b82f7e4f207e	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000079	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-003	RF-P0012-SRR13858367-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR13858367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/067/SRR13858367/SRR13858367_1.fastq.gz	3319734170	6f223db56002ad4ab720efae9955320e	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000079	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-003	RF-P0012-SRR13858367-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR13858367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/067/SRR13858367/SRR13858367_2.fastq.gz	3455552992	2a0fd7dfaca8961d443961bf62fc8b79	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000080	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-004	RF-P0012-SRR15680648-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR15680648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/048/SRR15680648/SRR15680648_1.fastq.gz	3283875493	519896a79721d488a87f4317683e4cf9	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000080	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-004	RF-P0012-SRR15680648-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR15680648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/048/SRR15680648/SRR15680648_2.fastq.gz	3401053994	de610c759a02e647c3f6613fbd8b3744	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000081	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-005	RF-P0012-SRR15680649-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR15680649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/049/SRR15680649/SRR15680649_1.fastq.gz	805740156	35426f8cecbe29dee37f91195fe1967d	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000081	P0012	EX-P0012-001	C-P0012-036	R-P0012-036	B-P0012-036	ST-P0012-036	AS-P0012-036	NA	AC-P0012-036-005	RF-P0012-SRR15680649-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133389	SAMN18140104	SRS8380808	SRX10239394	SRR15680649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/049/SRR15680649/SRR15680649_2.fastq.gz	834853915	1c0cf998a917c2a395aa2a173d5b436b	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000082	P0012	EX-P0012-001	C-P0012-037	R-P0012-037	B-P0012-037	ST-P0012-037	AS-P0012-037	NA	AC-P0012-037-001	RF-P0012-SRR13858368-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep3	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133390	SAMN18140103	SRS8380809	SRX10239395	SRR13858368	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/068/SRR13858368/SRR13858368_1.fastq.gz	4796814598	ecb35d46ec1bfed24716b5963648e865	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000082	P0012	EX-P0012-001	C-P0012-037	R-P0012-037	B-P0012-037	ST-P0012-037	AS-P0012-037	NA	AC-P0012-037-001	RF-P0012-SRR13858368-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_no_auxin_rep3	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	no auxin control	CTCF	see perturbations table	NR	GSM5133390	SAMN18140103	SRS8380809	SRX10239395	SRR13858368	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/068/SRR13858368/SRR13858368_2.fastq.gz	5026172928	4032b55eb0a2364312655d05df2402f5	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000083	P0012	EX-P0012-001	C-P0012-038	R-P0012-038	B-P0012-038	ST-P0012-038	AS-P0012-038	PT-P0012-001	AC-P0012-038-001	RF-P0012-SRR13858369-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133391	SAMN18140102	SRS8380810	SRX10239396	SRR13858369	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/069/SRR13858369/SRR13858369_1.fastq.gz	4617900992	4f9f3d41aa67bbaa662a34b318e28131	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000083	P0012	EX-P0012-001	C-P0012-038	R-P0012-038	B-P0012-038	ST-P0012-038	AS-P0012-038	PT-P0012-001	AC-P0012-038-001	RF-P0012-SRR13858369-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133391	SAMN18140102	SRS8380810	SRX10239396	SRR13858369	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/069/SRR13858369/SRR13858369_2.fastq.gz	4841724453	2583acccf25d904d1dae41605eb94e97	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000084	P0012	EX-P0012-001	C-P0012-038	R-P0012-038	B-P0012-038	ST-P0012-038	AS-P0012-038	PT-P0012-001	AC-P0012-038-002	RF-P0012-SRR13858370-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133391	SAMN18140102	SRS8380810	SRX10239396	SRR13858370	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/070/SRR13858370/SRR13858370_1.fastq.gz	5453159639	1fe8971b2b8b268cad0bb08ae710bd08	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000084	P0012	EX-P0012-001	C-P0012-038	R-P0012-038	B-P0012-038	ST-P0012-038	AS-P0012-038	PT-P0012-001	AC-P0012-038-002	RF-P0012-SRR13858370-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133391	SAMN18140102	SRS8380810	SRX10239396	SRR13858370	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/070/SRR13858370/SRR13858370_2.fastq.gz	5588256635	78022200968d8c690cfbfd6a30816cd9	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000085	P0012	EX-P0012-001	C-P0012-038	R-P0012-038	B-P0012-038	ST-P0012-038	AS-P0012-038	PT-P0012-001	AC-P0012-038-003	RF-P0012-SRR15680650-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133391	SAMN18140102	SRS8380810	SRX10239396	SRR15680650	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/050/SRR15680650/SRR15680650_1.fastq.gz	2100308853	9a1aae29569a1899c1bd2f4fbfd15794	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000085	P0012	EX-P0012-001	C-P0012-038	R-P0012-038	B-P0012-038	ST-P0012-038	AS-P0012-038	PT-P0012-001	AC-P0012-038-003	RF-P0012-SRR15680650-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep1	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133391	SAMN18140102	SRS8380810	SRX10239396	SRR15680650	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/050/SRR15680650/SRR15680650_2.fastq.gz	2147775583	1c2786591ab60d297727236c27719196	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000086	P0012	EX-P0012-001	C-P0012-039	R-P0012-039	B-P0012-039	ST-P0012-039	AS-P0012-039	PT-P0012-001	AC-P0012-039-001	RF-P0012-SRR13858371-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133392	SAMN18140101	SRS8380811	SRX10239397	SRR13858371	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/071/SRR13858371/SRR13858371_1.fastq.gz	2488319797	adf3bc301df8c1e9b28abb2bbc643cd6	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000086	P0012	EX-P0012-001	C-P0012-039	R-P0012-039	B-P0012-039	ST-P0012-039	AS-P0012-039	PT-P0012-001	AC-P0012-039-001	RF-P0012-SRR13858371-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133392	SAMN18140101	SRS8380811	SRX10239397	SRR13858371	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/071/SRR13858371/SRR13858371_2.fastq.gz	2594662490	e5d184641b97a50de5614c793bb20c55	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000087	P0012	EX-P0012-001	C-P0012-039	R-P0012-039	B-P0012-039	ST-P0012-039	AS-P0012-039	PT-P0012-001	AC-P0012-039-002	RF-P0012-SRR13858372-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133392	SAMN18140101	SRS8380811	SRX10239397	SRR13858372	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/072/SRR13858372/SRR13858372_1.fastq.gz	2581000067	7cc8cbfcd84028024d459395675beedc	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000087	P0012	EX-P0012-001	C-P0012-039	R-P0012-039	B-P0012-039	ST-P0012-039	AS-P0012-039	PT-P0012-001	AC-P0012-039-002	RF-P0012-SRR13858372-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133392	SAMN18140101	SRS8380811	SRX10239397	SRR13858372	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/072/SRR13858372/SRR13858372_2.fastq.gz	2681758083	1c920ead5708cfbbf067e447f9fa270e	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000088	P0012	EX-P0012-001	C-P0012-039	R-P0012-039	B-P0012-039	ST-P0012-039	AS-P0012-039	PT-P0012-001	AC-P0012-039-003	RF-P0012-SRR15680651-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133392	SAMN18140101	SRS8380811	SRX10239397	SRR15680651	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/051/SRR15680651/SRR15680651_1.fastq.gz	3600499120	3e95fdd9004841604e74ad23dfe9431a	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000088	P0012	EX-P0012-001	C-P0012-039	R-P0012-039	B-P0012-039	ST-P0012-039	AS-P0012-039	PT-P0012-001	AC-P0012-039-003	RF-P0012-SRR15680651-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133392	SAMN18140101	SRS8380811	SRX10239397	SRR15680651	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/051/SRR15680651/SRR15680651_2.fastq.gz	3763422624	6517a5eb95e9805a1bd5e507ebd97fbf	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000089	P0012	EX-P0012-001	C-P0012-039	R-P0012-039	B-P0012-039	ST-P0012-039	AS-P0012-039	PT-P0012-001	AC-P0012-039-004	RF-P0012-SRR15680652-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133392	SAMN18140101	SRS8380811	SRX10239397	SRR15680652	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/052/SRR15680652/SRR15680652_1.fastq.gz	591780496	d51a36123a728e983695849f240ee64c	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000089	P0012	EX-P0012-001	C-P0012-039	R-P0012-039	B-P0012-039	ST-P0012-039	AS-P0012-039	PT-P0012-001	AC-P0012-039-004	RF-P0012-SRR15680652-2	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep2	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133392	SAMN18140101	SRS8380811	SRX10239397	SRR15680652	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/052/SRR15680652/SRR15680652_2.fastq.gz	620888224	6978f07d408f89ccd74227cbe933f8d9	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
CAT-P0012-000090	P0012	EX-P0012-001	C-P0012-040	R-P0012-040	B-P0012-040	ST-P0012-040	AS-P0012-040	PT-P0012-001	AC-P0012-040-001	RF-P0012-SRR13858373-1	CTCF and transcription influence chromatin structure re-configuration after mitosis	10.1038/s41467-021-25418-5	yes	study_generated	study_generated	study_generated	primary_analysis	Mus musculus	G1E-ER4 cells	120min_with_auxin_rep3	Hi-C	NA	nocodazole arrest-release	release from nocodazole arrest	120	min	mid G1	author_stated	auxin	CTCF	see perturbations table	NR	GSM5133393	SAMN18140100	SRS8380812	SRX10239398	SRR13858373	ftp.sra.ebi.ac.uk/vol1/fastq/SRR138/073/SRR13858373/SRR13858373_1.fastq.gz	5861205806	e2829f76206de0624558e5b9c6ed0250	verified_metadata_record	E-P0012-003|E-P0012-004	One row per Run in run view; file view expands FASTQ links.
