catalog_row_id	paper_id	experiment_id	condition_id	replicate_id	batch_id	sample_timepoint_id	archive_sample_id	perturbation_id	accession_record_id	file_id	paper_title	doi	own_data_status	biological_sample_origin_status	library_origin_status	sequencing_generation_status	analysis_usage_status	species_scientific	cell_line_or_tissue	sample_name_original	assay_type	detection_target	synchronization_method	time_zero_definition	sampling_time	sampling_time_unit	cell_cycle_phase	phase_evidence_type	perturbation_type	direct_target	expected_effect	observed_validation	gsm_accession	biosample_accession	sra_sample_accession	experiment_accession	run_accession	download_url	file_size_bytes	md5	online_verification_status	evidence_ids	notes
CAT-P0016-000006-F1	P0016	EX-P0016-001	C-P0016-006	R-P0016-006	B-P0016-006	ST-P0016-006	AS-P0016-006	NA	AC-P0016-006-001	RF-P0016-SRR27723066-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_CAP-H-Halo_7.5min(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035590	SAMN39605718	SRS20250117	SRX23388986	SRR27723066	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/066/SRR27723066/SRR27723066_1.fastq.gz	985201070	58240fef10482ce8f1ac8e630f06b113	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000006-F2	P0016	EX-P0016-001	C-P0016-006	R-P0016-006	B-P0016-006	ST-P0016-006	AS-P0016-006	NA	AC-P0016-006-001	RF-P0016-SRR27723066-2	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_CAP-H-Halo_7.5min(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035590	SAMN39605718	SRS20250117	SRX23388986	SRR27723066	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/066/SRR27723066/SRR27723066_2.fastq.gz	984260627	5da399f3a50d465cf0a1107e0801f9f6	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000007-F1	P0016	EX-P0016-001	C-P0016-007	R-P0016-007	B-P0016-007	ST-P0016-007	AS-P0016-007	NA	AC-P0016-007-001	RF-P0016-SRR27723065-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_CAP-H-Halo_30min(biol rep1)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035591	SAMN39605717	SRS20250118	SRX23388987	SRR27723065	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/065/SRR27723065/SRR27723065_1.fastq.gz	802538765	f369bf2a4c8fbd473a12667aedf82a73	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000007-F2	P0016	EX-P0016-001	C-P0016-007	R-P0016-007	B-P0016-007	ST-P0016-007	AS-P0016-007	NA	AC-P0016-007-001	RF-P0016-SRR27723065-2	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_CAP-H-Halo_30min(biol rep1)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035591	SAMN39605717	SRS20250118	SRX23388987	SRR27723065	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/065/SRR27723065/SRR27723065_2.fastq.gz	801587823	721ae490a7e595724c7017cbecd466da	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000008-F1	P0016	EX-P0016-001	C-P0016-008	R-P0016-008	B-P0016-008	ST-P0016-008	AS-P0016-008	NA	AC-P0016-008-001	RF-P0016-SRR27723064-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_CAP-H-Halo_30min(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035592	SAMN39605716	SRS20250119	SRX23388988	SRR27723064	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/064/SRR27723064/SRR27723064_1.fastq.gz	1004088392	1fb20b3a34d9283dd6fafca1e2ccdf19	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000008-F2	P0016	EX-P0016-001	C-P0016-008	R-P0016-008	B-P0016-008	ST-P0016-008	AS-P0016-008	NA	AC-P0016-008-001	RF-P0016-SRR27723064-2	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_CAP-H-Halo_30min(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035592	SAMN39605716	SRS20250119	SRX23388988	SRR27723064	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/064/SRR27723064/SRR27723064_2.fastq.gz	1002534633	d3116da0465b4fea6e43059e843b0f59	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000009-F1	P0016	EX-P0016-001	C-P0016-009	R-P0016-009	B-P0016-009	ST-P0016-009	AS-P0016-009	NA	AC-P0016-009-001	RF-P0016-SRR27723063-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_G2(biol rep1)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035593	SAMN39605715	SRS20250120	SRX23388989	SRR27723063	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/063/SRR27723063/SRR27723063_1.fastq.gz	1228503038	c8391a8cce0861c6e99abdaaea8d2eed	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000009-F2	P0016	EX-P0016-001	C-P0016-009	R-P0016-009	B-P0016-009	ST-P0016-009	AS-P0016-009	NA	AC-P0016-009-001	RF-P0016-SRR27723063-2	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_G2(biol rep1)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035593	SAMN39605715	SRS20250120	SRX23388989	SRR27723063	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/063/SRR27723063/SRR27723063_2.fastq.gz	1226858762	bbb49935e03c010b348f0097a9e96ec8	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000010-F1	P0016	EX-P0016-001	C-P0016-010	R-P0016-010	B-P0016-010	ST-P0016-010	AS-P0016-010	NA	AC-P0016-010-001	RF-P0016-SRR27723062-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_G2(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035594	SAMN39605714	SRS20250121	SRX23388990	SRR27723062	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/062/SRR27723062/SRR27723062_1.fastq.gz	1343704317	720f8f410e95fe2d56d743dd1155caa7	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000010-F2	P0016	EX-P0016-001	C-P0016-010	R-P0016-010	B-P0016-010	ST-P0016-010	AS-P0016-010	NA	AC-P0016-010-001	RF-P0016-SRR27723062-2	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_G2(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035594	SAMN39605714	SRS20250121	SRX23388990	SRR27723062	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/062/SRR27723062/SRR27723062_2.fastq.gz	1342145071	2a6f53f0626bca157c354b17c8ee95d6	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000011-F1	P0016	EX-P0016-001	C-P0016-011	R-P0016-011	B-P0016-011	ST-P0016-011	AS-P0016-011	NA	AC-P0016-011-001	RF-P0016-SRR27723061-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_5min(biol rep1)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035595	SAMN39605713	SRS20250122	SRX23388991	SRR27723061	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/061/SRR27723061/SRR27723061_1.fastq.gz	1193247295	e3928b0877d33f53881b09b19bb1b516	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000011-F2	P0016	EX-P0016-001	C-P0016-011	R-P0016-011	B-P0016-011	ST-P0016-011	AS-P0016-011	NA	AC-P0016-011-001	RF-P0016-SRR27723061-2	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_5min(biol rep1)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035595	SAMN39605713	SRS20250122	SRX23388991	SRR27723061	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/061/SRR27723061/SRR27723061_2.fastq.gz	1191665006	f5d26aa5f2920f5c2b0fb471039e1c9a	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000012-F1	P0016	EX-P0016-001	C-P0016-012	R-P0016-012	B-P0016-012	ST-P0016-012	AS-P0016-012	NA	AC-P0016-012-001	RF-P0016-SRR27723060-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_5min(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035596	SAMN39605712	SRS20250123	SRX23388992	SRR27723060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/060/SRR27723060/SRR27723060_1.fastq.gz	1194500469	558f504b00362859438f1b116cf3ecfb	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000012-F2	P0016	EX-P0016-001	C-P0016-012	R-P0016-012	B-P0016-012	ST-P0016-012	AS-P0016-012	NA	AC-P0016-012-001	RF-P0016-SRR27723060-2	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_5min(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035596	SAMN39605712	SRS20250123	SRX23388992	SRR27723060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/060/SRR27723060/SRR27723060_2.fastq.gz	1193081947	93425d0d534e9dfadb53d0b1482fd9ff	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000013-F1	P0016	EX-P0016-001	C-P0016-013	R-P0016-013	B-P0016-013	ST-P0016-013	AS-P0016-013	NA	AC-P0016-013-001	RF-P0016-SRR27723059-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_7.5min(biol rep1)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035597	SAMN39605711	SRS20250124	SRX23388993	SRR27723059	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/059/SRR27723059/SRR27723059_1.fastq.gz	1118987758	c8072093242590334a87932a2d1bfeac	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000013-F2	P0016	EX-P0016-001	C-P0016-013	R-P0016-013	B-P0016-013	ST-P0016-013	AS-P0016-013	NA	AC-P0016-013-001	RF-P0016-SRR27723059-2	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_7.5min(biol rep1)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035597	SAMN39605711	SRS20250124	SRX23388993	SRR27723059	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/059/SRR27723059/SRR27723059_2.fastq.gz	1117649347	dc11378d7970b448f16f689c51dab530	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000014-F1	P0016	EX-P0016-001	C-P0016-014	R-P0016-014	B-P0016-014	ST-P0016-014	AS-P0016-014	NA	AC-P0016-014-001	RF-P0016-SRR27723058-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_7.5min(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035598	SAMN39605710	SRS20250125	SRX23388994	SRR27723058	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/058/SRR27723058/SRR27723058_1.fastq.gz	1230980478	db2272286ba8c31325fe64bd17fcc833	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000014-F2	P0016	EX-P0016-001	C-P0016-014	R-P0016-014	B-P0016-014	ST-P0016-014	AS-P0016-014	NA	AC-P0016-014-001	RF-P0016-SRR27723058-2	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_7.5min(biol rep2)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035598	SAMN39605710	SRS20250125	SRX23388994	SRR27723058	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/058/SRR27723058/SRR27723058_2.fastq.gz	1229487984	4127414561096fdfa853ac47a25d281c	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0016-000015-F1	P0016	EX-P0016-001	C-P0016-015	R-P0016-015	B-P0016-015	ST-P0016-015	AS-P0016-015	NA	AC-P0016-015-001	RF-P0016-SRR27723057-1	Vertebrate centromeres in mitosis are functionally bipartite structures stabilized by cohesin	10.1016/j.cell.2024.04.014	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Gallus gallus	Bursa	WT_CDK1as_Halo_CAP-H2_30min(biol rep1)_ChIP-Seq	ChIP-Seq|OTHER	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM8035599	SAMN39605709	SRS20250126	SRX23388995	SRR27723057	ftp.sra.ebi.ac.uk/vol1/fastq/SRR277/057/SRR27723057/SRR27723057_1.fastq.gz	1211428949	a3f94979ea06d2d802933231c7efd580	verified_metadata_record	E-P0016-002|E-P0016-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
