catalog_row_id	paper_id	experiment_id	condition_id	replicate_id	batch_id	sample_timepoint_id	archive_sample_id	perturbation_id	accession_record_id	file_id	paper_title	doi	own_data_status	biological_sample_origin_status	library_origin_status	sequencing_generation_status	analysis_usage_status	species_scientific	cell_line_or_tissue	sample_name_original	assay_type	detection_target	synchronization_method	time_zero_definition	sampling_time	sampling_time_unit	cell_cycle_phase	phase_evidence_type	perturbation_type	direct_target	expected_effect	observed_validation	gsm_accession	biosample_accession	sra_sample_accession	experiment_accession	run_accession	download_url	file_size_bytes	md5	online_verification_status	evidence_ids	notes
CAT-P0001-000006	P0001	EX-P0001-001	C-P0001-006	R-P0001-006	B-P0001-006	ST-P0001-006	AS-P0001-006	NA	AC-P0001-006	RF-P0001-ERR792488-1	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3CCL2p2-G1-1FA	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	G1	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309438	ERS685900	ERX836635	ERR792488	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792488/ERR792488_1.fastq.gz	3608170637	6b5e804b0417a0eb32d064ab3d676e63	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000006	P0001	EX-P0001-001	C-P0001-006	R-P0001-006	B-P0001-006	ST-P0001-006	AS-P0001-006	NA	AC-P0001-006	RF-P0001-ERR792488-2	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3CCL2p2-G1-1FA	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	G1	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309438	ERS685900	ERX836635	ERR792488	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792488/ERR792488_2.fastq.gz	3621806784	ee2998dff969c9640f967b0724559773	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000007	P0001	EX-P0001-001	C-P0001-007	R-P0001-007	B-P0001-007	ST-P0001-007	AS-P0001-007	NA	AC-P0001-007	RF-P0001-ERR792489-1	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3-M-R2	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	prometaphase/M	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309443	ERS685905	ERX836640	ERR792489	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792489/ERR792489_1.fastq.gz	8495884568	e42152f4ec48aed40d7ee3e15000fe41	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000007	P0001	EX-P0001-001	C-P0001-007	R-P0001-007	B-P0001-007	ST-P0001-007	AS-P0001-007	NA	AC-P0001-007	RF-P0001-ERR792489-2	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3-M-R2	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	prometaphase/M	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309443	ERS685905	ERX836640	ERR792489	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792489/ERR792489_2.fastq.gz	8274812646	58d5139bf10d7187724e9b61ce2e25c7	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000008	P0001	EX-P0001-001	C-P0001-008	R-P0001-008	B-P0001-008	ST-P0001-008	AS-P0001-008	NA	AC-P0001-008	RF-P0001-ERR792490-1	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3-M-R1	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	prometaphase/M	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309439	ERS685901	ERX836636	ERR792490	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792490/ERR792490_1.fastq.gz	3626806396	dac295fa44623a3d668795b193c935f9	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000008	P0001	EX-P0001-001	C-P0001-008	R-P0001-008	B-P0001-008	ST-P0001-008	AS-P0001-008	NA	AC-P0001-008	RF-P0001-ERR792490-2	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3-M-R1	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	prometaphase/M	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309439	ERS685901	ERX836636	ERR792490	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792490/ERR792490_2.fastq.gz	3689720713	edf35ca2ff8250440edbb9417d683853	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000009	P0001	EX-P0001-001	C-P0001-009	R-P0001-009	B-P0001-009	ST-P0001-009	AS-P0001-009	NA	AC-P0001-009	RF-P0001-ERR792491-1	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3CCL2p2-M-98percent	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	prometaphase/M	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309441	ERS685903	ERX836638	ERR792491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792491/ERR792491_1.fastq.gz	7532323413	0128bb42f24801b2571f388fcc1a7320	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000009	P0001	EX-P0001-001	C-P0001-009	R-P0001-009	B-P0001-009	ST-P0001-009	AS-P0001-009	NA	AC-P0001-009	RF-P0001-ERR792491-2	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3CCL2p2-M-98percent	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	prometaphase/M	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309441	ERS685903	ERX836638	ERR792491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792491/ERR792491_2.fastq.gz	7669825860	be3b81431f101bddebe45af9c4aaf8dd	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000010	P0001	EX-P0001-001	C-P0001-010	R-P0001-010	B-P0001-010	ST-P0001-010	AS-P0001-010	NA	AC-P0001-010	RF-P0001-ERR792492-1	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3CCL2p2-G1-0.25FA	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	G1	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309442	ERS685904	ERX836639	ERR792492	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792492/ERR792492_1.fastq.gz	3618162034	d558753308226992d3a3cb40aed9433a	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000010	P0001	EX-P0001-001	C-P0001-010	R-P0001-010	B-P0001-010	ST-P0001-010	AS-P0001-010	NA	AC-P0001-010	RF-P0001-ERR792492-2	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3CCL2p2-G1-0.25FA	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	G1	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309442	ERS685904	ERX836639	ERR792492	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792492/ERR792492_2.fastq.gz	3637676696	8db33d83f5e7e3786df8a0bf7ac87a4e	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000011	P0001	EX-P0001-001	C-P0001-011	R-P0001-011	B-P0001-011	ST-P0001-011	AS-P0001-011	NA	AC-P0001-011	RF-P0001-ERR792493-1	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3-G1mid-R2	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	mid G1	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309440	ERS685902	ERX836637	ERR792493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792493/ERR792493_1.fastq.gz	1996898441	4e80bb2ca6ce2867df6b0df3f5987c96	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000011	P0001	EX-P0001-001	C-P0001-011	R-P0001-011	B-P0001-011	ST-P0001-011	AS-P0001-011	NA	AC-P0001-011	RF-P0001-ERR792493-2	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3-G1mid-R2	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	mid G1	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309440	ERS685902	ERX836637	ERR792493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792493/ERR792493_2.fastq.gz	2002029076	2808fc7026160610a8053c1394fafa26	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000012	P0001	EX-P0001-001	C-P0001-012	R-P0001-012	B-P0001-012	ST-P0001-012	AS-P0001-012	NA	AC-P0001-012	RF-P0001-ERR792494-1	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3-G1mid-R1	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	mid G1	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309445	ERS685907	ERX836642	ERR792494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792494/ERR792494_1.fastq.gz	4239311021	953d1965bc0473013c660ab924968723	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000012	P0001	EX-P0001-001	C-P0001-012	R-P0001-012	B-P0001-012	ST-P0001-012	AS-P0001-012	NA	AC-P0001-012	RF-P0001-ERR792494-2	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3-G1mid-R1	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	mid G1	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309445	ERS685907	ERX836642	ERR792494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792494/ERR792494_2.fastq.gz	4304809174	3ae9bce951ce20a91581f91644347e62	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000013	P0001	EX-P0001-001	C-P0001-013	R-P0001-013	B-P0001-013	ST-P0001-013	AS-P0001-013	NA	AC-P0001-013	RF-P0001-ERR792495-1	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3CCL2p2-M-1FA	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	prometaphase/M	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309446	ERS685908	ERX836643	ERR792495	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792495/ERR792495_1.fastq.gz	1046287156	48cb96907b6ca1e960113f63c08e5c18	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
CAT-P0001-000013	P0001	EX-P0001-001	C-P0001-013	R-P0001-013	B-P0001-013	ST-P0001-013	AS-P0001-013	NA	AC-P0001-013	RF-P0001-ERR792495-2	Organization of the Mitotic Chromosome	10.1126/science.1236083	yes	study_generated	study_generated	study_generated	primary_analysis	Homo sapiens	HeLa S3	E-MTAB-1948_2:CCHiC-HeLaS3CCL2p2-M-1FA	5C/Hi-C related archive entry	NA	NR	NR	NR	NA	prometaphase/M	explicitly_inferred	NA	NA	NA	NA	NA	SAMEA3309446	ERS685908	ERX836643	ERR792495	ftp.sra.ebi.ac.uk/vol1/fastq/ERR792/ERR792495/ERR792495_2.fastq.gz	1081925235	2391aa643eb83c135afd053f4632738f	verified_metadata_record	E-P0001-001|E-P0001-003	Light run-level row; file view expands paired FASTQ links.
