Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9870468,2020-10-20 16:38:22,2019-07-31 13:20:40,16342997,1062294805,0,65,463,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870468/SRR9870468.lite.1,SRX6623204,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180959,SAMN12400227,simple,10090,Mus musculus,GSM3992907,,,,,,,no,,,,,GEO,SRA929325,,public,2BA9C08E415298FB1A0ED8146D5BEFB7,50EEAEEA12D5E664CD7CF02E394148EE
SRR9870469,2020-10-20 16:38:22,2019-07-31 13:20:20,14776643,960481795,0,65,421,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870469/SRR9870469.lite.1,SRX6623205,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180960,SAMN12400226,simple,10090,Mus musculus,GSM3992908,,,,,,,no,,,,,GEO,SRA929325,,public,53FF3F5E138A4CBA1EFEB32142EC1C81,7945FAA3B71FB1A9AEC6003D10705B4A
SRR9870470,2020-10-20 16:38:22,2019-07-31 13:20:11,15761492,1024496980,0,65,461,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870470/SRR9870470.lite.1,SRX6623206,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180961,SAMN12400220,simple,10090,Mus musculus,GSM3992909,,,,,,,no,,,,,GEO,SRA929325,,public,746237999582584092D20A4685C0A846,F35B77737CDA9DBAB11B30D291CD744E
SRR9870471,2020-10-20 16:38:22,2019-07-31 13:20:17,13808720,897566800,0,65,403,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870471/SRR9870471.lite.1,SRX6623207,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180962,SAMN12400219,simple,10090,Mus musculus,GSM3992910,,,,,,,no,,,,,GEO,SRA929325,,public,C56E61741A3E899C8203076652A28290,EA012E37212FB8B67DDB6B7480E3D844
SRR9870472,2020-10-20 16:38:22,2019-07-31 13:22:49,24993392,1624570480,0,65,752,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870472/SRR9870472.lite.1,SRX6623208,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180963,SAMN12400225,simple,10090,Mus musculus,GSM3992911,,,,,,,no,,,,,GEO,SRA929325,,public,06097B9679B76BB5F12335E2AFE38593,984BDE1A6EF400E31903AA94A0D9E3C7
SRR9870473,2020-10-20 16:38:22,2019-07-31 13:20:39,20631225,1341029625,0,65,620,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870473/SRR9870473.lite.1,SRX6623209,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180965,SAMN12400224,simple,10090,Mus musculus,GSM3992912,,,,,,,no,,,,,GEO,SRA929325,,public,13B44DBED5A2D2E8CD79704E06F07966,16B274428080C32FA280789AE8A1C757
SRR9870474,2020-10-20 16:38:22,2019-07-31 13:21:12,21554070,1401014550,0,65,649,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870474/SRR9870474.lite.1,SRX6623210,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180964,SAMN12400223,simple,10090,Mus musculus,GSM3992913,,,,,,,no,,,,,GEO,SRA929325,,public,E2408FEEDD7E80E7070A2A5837B06445,6FDBC7153D286BBFBB7C1C55B743AFA8
SRR9870475,2020-10-20 16:38:22,2019-07-31 13:21:12,21968633,1427961145,0,65,659,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870475/SRR9870475.lite.1,SRX6623211,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180966,SAMN12400222,simple,10090,Mus musculus,GSM3992914,,,,,,,no,,,,,GEO,SRA929325,,public,ACE4A32FA73547035BA514EF57C4087B,73D39B9DEA4C3E51831555AE040BA72F
SRR9870476,2020-10-20 16:38:22,2019-07-31 13:21:05,16988292,1104238980,0,65,521,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870476/SRR9870476.lite.1,SRX6623212,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180967,SAMN12400221,simple,10090,Mus musculus,GSM3992915,,,,,,,no,,,,,GEO,SRA929325,,public,EC98C5043BCA03524FF2FA7D9AB74FBE,C662A999145412C48637726B5D1D71D5
SRR9870477,2020-10-20 16:38:22,2019-07-31 13:21:10,16330352,1061472880,0,65,500,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870477/SRR9870477.lite.1,SRX6623213,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180968,SAMN12400218,simple,10090,Mus musculus,GSM3992916,,,,,,,no,,,,,GEO,SRA929325,,public,86CD6C86E7CFCD753E9FECAE290D2486,975039881C279213F8F39AC13BA18180
SRR9870478,2020-10-20 16:38:22,2019-07-31 13:20:30,15547102,1010561630,0,65,477,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870478/SRR9870478.lite.1,SRX6623214,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180969,SAMN12400217,simple,10090,Mus musculus,GSM3992917,,,,,,,no,,,,,GEO,SRA929325,,public,9AD728D61DB72A4BDEF6918AFF947E04,C8FB5D3FD2721FBBA8F0266A3E9EE1BE
SRR9870479,2020-10-20 16:38:22,2019-07-31 13:20:52,17022313,1106450345,0,65,518,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870479/SRR9870479.lite.1,SRX6623215,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180970,SAMN12400267,simple,10090,Mus musculus,GSM3992918,,,,,,,no,,,,,GEO,SRA929325,,public,87DF9ABE0390CEC432EAEDA3AC0650D5,200D61A7C81A9DBA1CD4DC59A5E718FE
SRR9870480,2020-10-20 16:38:22,2019-07-31 13:20:26,14437647,938447055,0,65,432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870480/SRR9870480.lite.1,SRX6623216,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180972,SAMN12400266,simple,10090,Mus musculus,GSM3992919,,,,,,,no,,,,,GEO,SRA929325,,public,5BD525FEC2628A8ED5BCB98CB93D7912,8D15E4B463EFE8D7E3E1176F27525201
SRR9870481,2020-10-20 16:38:22,2019-07-31 13:20:39,15767169,1024865985,0,65,473,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9870/SRR9870481/SRR9870481.lite.1,SRX6623217,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180971,SAMN12400265,simple,10090,Mus musculus,GSM3992920,,,,,,,no,,,,,GEO,SRA929325,,public,02D0061D00F98B43CA5B39CDD41EB64B,CAC2241248DDCC5824FDA633F098A5E9
SRR9870482,2020-10-20 16:38:22,2019-07-31 13:19:48,13199863,857991095,0,65,396,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870482/SRR9870482.lite.1,SRX6623218,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180973,SAMN12400264,simple,10090,Mus musculus,GSM3992921,,,,,,,no,,,,,GEO,SRA929325,,public,4E707623F07A40F9E5EFC257DFD904BF,76722E664E7622CCBB5AF04B61902375
SRR9870483,2020-10-20 16:38:22,2019-07-31 13:20:13,14732632,957621080,0,65,442,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870483/SRR9870483.lite.1,SRX6623219,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180974,SAMN12400263,simple,10090,Mus musculus,GSM3992922,,,,,,,no,,,,,GEO,SRA929325,,public,5B9478D0A96B6D00339AA0CACD9A1BE3,5F6E675298349279677633BE229FE982
SRR9870484,2020-10-20 16:38:22,2019-07-31 13:20:58,17996798,1169791870,0,65,505,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870484/SRR9870484.lite.1,SRX6623220,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180975,SAMN12400262,simple,10090,Mus musculus,GSM3992923,,,,,,,no,,,,,GEO,SRA929325,,public,423448AFB986EC9B24ABDCFD2987B1B7,44C6C73A239378CA3916BA925C963ABD
SRR9870485,2020-10-20 16:38:22,2019-07-31 13:20:49,18917316,1229625540,0,65,537,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9870/SRR9870485/SRR9870485.lite.1,SRX6623221,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180977,SAMN12400261,simple,10090,Mus musculus,GSM3992924,,,,,,,no,,,,,GEO,SRA929325,,public,E881903DAFE24A2FC75766BA9E95EDEC,7FA125BA06AB517FC684966AB33D6E43
SRR9870486,2020-10-20 16:38:22,2019-07-31 13:20:58,14867354,966378010,0,65,427,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870486/SRR9870486.lite.1,SRX6623222,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180976,SAMN12400260,simple,10090,Mus musculus,GSM3992925,,,,,,,no,,,,,GEO,SRA929325,,public,391CF15228F0C76DFC6C79BC67B6F5F9,8F680161478A479892004A5FB1779802
SRR9870487,2020-10-20 16:38:23,2019-07-31 13:20:21,14072886,914737590,0,65,404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9870/SRR9870487/SRR9870487.lite.1,SRX6623223,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180978,SAMN12400259,simple,10090,Mus musculus,GSM3992926,,,,,,,no,,,,,GEO,SRA929325,,public,C2AD248C849019DE0C146B4C31D6A588,ED3B7FBBB83C9E3F6D5A68AC547796E8
SRR9870488,2020-10-20 16:38:23,2019-07-31 13:21:48,15345978,997488570,0,65,444,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870488/SRR9870488.lite.1,SRX6623224,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180979,SAMN12400258,simple,10090,Mus musculus,GSM3992927,,,,,,,no,,,,,GEO,SRA929325,,public,2CFA689D0CB816102703ADA1BB33CE26,EC3EC8E6221908236954F05759665BDC
SRR9870489,2020-10-20 16:38:23,2019-07-31 13:20:40,16965921,1102784865,0,65,487,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870489/SRR9870489.lite.1,SRX6623225,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180982,SAMN12400257,simple,10090,Mus musculus,GSM3992928,,,,,,,no,,,,,GEO,SRA929325,,public,25BFC06E7CB7442A3C50620FE49DFEA6,6E05B2C1C1BD5D521E97992E42C18D22
SRR9870490,2020-10-20 16:38:23,2019-07-31 13:20:19,14214868,923966420,0,65,410,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870490/SRR9870490.lite.1,SRX6623226,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180981,SAMN12400256,simple,10090,Mus musculus,GSM3992929,,,,,,,no,,,,,GEO,SRA929325,,public,2EBA166A4AA4BA9478310BED77D4B1CC,5B19135CFB1D8EC9DAD79573079292F6
SRR9870491,2020-10-20 16:38:23,2019-07-31 13:20:39,12018038,781172470,0,65,347,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870491/SRR9870491.lite.1,SRX6623227,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180980,SAMN12400255,simple,10090,Mus musculus,GSM3992930,,,,,,,no,,,,,GEO,SRA929325,,public,E878E44BCE00ECEE2CB07BBFA33A375A,B5F01B2C5175CE974679EFA961E35D40
SRR9870492,2020-10-20 16:38:23,2019-07-31 13:20:51,13825010,898625650,0,65,393,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870492/SRR9870492.lite.1,SRX6623228,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180984,SAMN12400254,simple,10090,Mus musculus,GSM3992931,,,,,,,no,,,,,GEO,SRA929325,,public,CA8355B9EAF109FB0C4B3D4C00D426D6,A9D90A8A0F779C03F0FFEB1CDBAECDE6
SRR9870493,2020-10-20 16:38:23,2019-07-31 13:21:00,14435704,938320760,0,65,412,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870493/SRR9870493.lite.1,SRX6623229,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180985,SAMN12400253,simple,10090,Mus musculus,GSM3992932,,,,,,,no,,,,,GEO,SRA929325,,public,557A337F40251A90C9C19B9A970079AE,761BEE7F0BDD47C45D9A5A0C31E6B39C
SRR9870494,2020-10-20 16:38:23,2019-07-31 13:20:57,16896836,1098294340,0,65,509,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870494/SRR9870494.lite.1,SRX6623230,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180983,SAMN12400252,simple,10090,Mus musculus,GSM3992933,,,,,,,no,,,,,GEO,SRA929325,,public,5FCA57D716BFC0292ECE28EF0F7ED259,AD9B002368FC82332E36BF67922FC0B3
SRR9870495,2020-10-20 16:38:23,2019-07-31 13:21:47,18511557,1203251205,0,65,555,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870495/SRR9870495.lite.1,SRX6623231,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180986,SAMN12400251,simple,10090,Mus musculus,GSM3992934,,,,,,,no,,,,,GEO,SRA929325,,public,6B1862A6FDB5E63A218F2FD6A744D495,39620A26AA3DBC2EBFD4D1865EBA911A
SRR9870496,2020-10-20 16:38:23,2019-07-31 13:20:21,12756069,829144485,0,65,374,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9870/SRR9870496/SRR9870496.lite.1,SRX6623232,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180987,SAMN12400250,simple,10090,Mus musculus,GSM3992935,,,,,,,no,,,,,GEO,SRA929325,,public,30FC376827686442682A9F8CB5A110DF,9BBDEEF994A4BB7794B9F2248D6CF473
SRR9870497,2020-10-20 16:38:23,2019-07-31 13:20:18,13633730,886192450,0,65,398,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9870/SRR9870497/SRR9870497.lite.1,SRX6623233,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180988,SAMN12400249,simple,10090,Mus musculus,GSM3992936,,,,,,,no,,,,,GEO,SRA929325,,public,59419F3AD05F5A9B7A487D02DD676582,D6924BD84920F6CC6E7A070616367B3A
SRR9870498,2020-10-20 16:38:23,2019-07-31 13:21:04,18115901,1177533565,0,65,550,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870498/SRR9870498.lite.1,SRX6623234,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180990,SAMN12400248,simple,10090,Mus musculus,GSM3992937,,,,,,,no,,,,,GEO,SRA929325,,public,71067DB1A1AD1FC96DE22AE1F2F05C3F,E730E38B1C9FBACE3CFE81F876B588B9
SRR9870499,2020-10-20 16:38:23,2019-07-31 13:21:00,18533838,1204699470,0,65,558,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870499/SRR9870499.lite.1,SRX6623235,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180989,SAMN12400247,simple,10090,Mus musculus,GSM3992938,,,,,,,no,,,,,GEO,SRA929325,,public,5BCA4EF73AD3B488A74DB4B294FA4BF4,55F01278BE7AD02A0CF475009E399235
SRR9870500,2020-10-20 16:38:23,2019-07-31 13:20:56,18173153,1181254945,0,65,544,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870500/SRR9870500.lite.1,SRX6623236,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180991,SAMN12400246,simple,10090,Mus musculus,GSM3992939,,,,,,,no,,,,,GEO,SRA929325,,public,53689003BCB220662A6D2F407D7C64C6,460C3B9B77A918396B84C7CBEE9ABCE6
SRR9870501,2020-10-20 16:38:23,2019-07-31 13:21:57,20570749,1337098685,0,65,616,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870501/SRR9870501.lite.1,SRX6623237,,ChIP-Seq,ChIP,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180992,SAMN12400245,simple,10090,Mus musculus,GSM3992940,,,,,,,no,,,,,GEO,SRA929325,,public,7DE6FB47F9FFD168BC3A683306BFAB26,540D231CE3E3B31AFB37C62B96BF8DC0
